Player,Rating,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
V. Kristiansen,69,København,København,LB,19,4000000,2025-12-31,21,1797,0,0.62,4,2.73,18.08,54.29,Denmark,Denmark,left,181,72,no,9.57,8.21,64.02,2.35,44.68,0.2,0.26,0.05,4.11,5.32,0.6,2,0.1,0,0.0,2.95,0.0,0,0.0,0.03,0,0.0,6,0.3,33.33,0.0,0.2,3.46,28.99,3.41,29.41,0.05,0.0,0.6,2.45,67.35,5.66,46.9,1.3,2.05,1.4,29.2,1.3,0.35,41.37,76.15,14.17,61.84,6.36,96.85,14.77,82.37,32.65,85.89,5.36,47.66,20.43,36.67,0.14,1.05,0.0,0.05,0.5,40.0,0.65,5.11,58.82,3.61,34.72,0.6,50.0,0.7,1.25,8.21,62.8,0,,0,,0,0.0,0.0,0.0,,,0.45,,,0.15,0.0,0.0,0.05,0,0
J. Bell,69,Brøndby,Brøndby,"DMF, LCMF, RCMF",23,1500000,2026-06-30,15,1174,0,0.26,0,0.48,19.78,57.36,England,"England, New Zealand",right,182,77,no,12.73,10.2,64.66,2.38,54.84,0.46,0.54,0.15,5.67,6.71,0.77,2,0.15,0,0.0,1.15,0.0,0,0.0,0.02,0,0.0,8,0.61,0.0,0.0,0.0,1.07,7.14,0.46,0.0,0.61,12.5,0.31,1.53,55.0,4.37,47.37,0.23,0.69,0.38,31.74,0.31,0.54,49.6,87.48,15.1,76.65,9.51,95.97,18.4,92.5,44.0,90.94,4.6,71.67,19.52,31.09,0.04,0.46,0.23,0.0,0.46,50.0,0.15,6.75,78.41,1.92,36.0,0.46,83.33,0.61,0.15,7.13,73.12,0,,0,,0,0.0,0.0,0.0,,,1.15,,,1.15,0.08,0.0,2.68,0,0
N. Dyhr,69,Midtjylland,Midtjylland,LWB,21,1500000,2024-12-31,25,1463,1,0.95,1,2.53,14.33,54.08,Denmark,Denmark,left,177,70,no,7.57,5.23,63.53,2.28,37.84,0.8,1.03,0.06,3.44,4.46,0.55,1,0.06,0,0.0,2.95,0.06,1,0.06,0.06,0,0.0,11,0.68,45.45,9.091,0.06,3.2,38.46,3.08,36.0,0.06,100.0,0.55,1.78,75.86,4.55,56.76,2.09,1.66,0.86,24.18,1.78,1.29,34.39,75.31,11.81,64.06,8.12,94.7,7.75,76.98,27.13,84.58,4.06,42.42,19.35,31.65,0.16,0.92,0.06,0.12,0.18,33.33,0.43,4.06,56.06,2.58,50.0,0.25,50.0,0.98,1.05,6.64,73.15,0,,0,,0,0.0,0.0,0.0,,,0.86,,,0.06,0.06,0.0,0.0,0,0
L. Berg Johnsen,69,Randers,Randers,"RCMF, LCMF, DMF",22,1500000,2024-06-30,31,2879,2,2.02,1,0.6,20.04,49.61,Norway,Norway,right,177,72,no,10.57,9.35,59.53,3.41,33.94,0.28,0.33,0.34,4.72,5.59,0.91,4,0.13,0,0.0,0.81,0.06,0,0.0,0.06,0,0.0,14,0.44,21.43,14.286,0.03,0.13,75.0,0.03,100.0,0.09,66.67,0.03,0.75,66.67,3.5,40.18,0.06,0.53,0.28,34.92,0.19,0.69,53.89,87.94,20.16,80.62,7.16,96.51,17.72,92.77,49.74,90.32,4.03,58.91,17.56,37.95,0.02,0.25,0.03,0.06,0.25,50.0,0.03,8.53,78.75,0.97,51.61,0.56,38.89,0.41,0.09,7.41,75.95,0,,0,,0,0.0,0.0,0.0,,,0.72,,,0.19,0.0,0.0,0.31,2,100
M. Daramy,69,Ajax II,København,"LAMF, LWF",20,6000000,2026-06-30,6,458,2,1.58,1,2.58,31.05,45.57,Denmark,"Denmark, Sierra Leone",right,180,71,no,3.14,3.54,44.44,1.18,33.33,0.59,0.82,0.2,0.98,1.36,0.39,0,0.0,0,0.0,12.77,0.39,2,0.39,0.31,0,0.0,15,2.95,40.0,13.333,0.2,1.97,60.0,1.77,55.56,0.2,100.0,0.2,13.95,67.61,22.6,49.57,5.5,6.29,4.13,18.28,1.38,2.36,31.64,85.71,7.27,81.08,11.59,89.83,6.09,87.1,29.28,87.25,0.39,100.0,15.14,11.89,0.51,2.16,0.2,0.0,1.77,55.56,1.38,1.57,87.5,3.14,87.5,1.57,62.5,2.75,1.18,5.31,77.78,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.2,0.0,0.0,0.59,0,0
T. Kehinde,69,Randers,Randers,"RW, LW, RAMF",24,1000000,2023-06-30,28,2215,5,5.44,3,1.92,24.99,43.09,Nigeria,Nigeria,right,178,75,no,5.69,5.28,64.62,2.32,29.82,0.0,0.0,0.0,2.28,2.73,0.69,4,0.16,0,0.0,5.61,0.2,5,0.2,0.22,1,0.04,50,2.03,38.0,10.0,0.12,3.82,31.91,1.18,24.14,2.6,35.94,0.41,6.38,54.14,14.38,40.68,3.29,2.6,1.34,19.58,1.26,0.98,32.51,78.5,7.8,71.88,6.74,95.18,10.4,74.61,27.43,85.93,1.42,54.29,16.65,18.7,0.08,0.65,0.0,0.08,0.41,40.0,0.45,2.52,75.81,3.09,50.0,0.41,30.0,1.02,1.06,4.47,73.64,0,,0,,0,0.0,0.0,0.0,,,0.33,,,0.08,0.0,0.0,0.04,0,0
F. Tingager,69,AGF,AGF,"LCB, RCB",29,400000,2025-06-30,24,1725,2,1.77,0,0.0,18.16,63.79,Denmark,Denmark,right,198,94,no,10.38,6.37,73.77,6.99,64.18,0.21,0.27,0.63,5.48,7.05,0.63,2,0.1,0,0.0,0.63,0.1,2,0.1,0.09,2,0.1,11,0.57,63.64,18.182,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.31,66.67,1.25,41.67,0.99,1.51,0.16,22.28,0.21,0.47,36.05,84.37,13.46,67.05,2.56,100.0,16.59,95.28,30.47,90.07,5.53,53.77,21.82,36.72,0.0,0.0,0.0,0.0,0.1,50.0,0.0,4.85,64.52,0.42,25.0,0.1,50.0,0.21,0.0,5.74,62.73,0,,0,,0,0.0,0.0,0.0,,,2.35,,,0.0,0.0,0.0,0.0,0,0
M. Brink,69,Silkeborg,Silkeborg,DMF,24,700000,2025-06-30,32,2805,1,0.8,1,2.46,12.61,56.74,Denmark,Denmark,right,174,73,no,7.57,5.33,69.28,1.51,46.81,0.16,0.19,0.16,3.72,4.44,0.35,0,0.0,0,0.0,1.16,0.03,1,0.03,0.03,0,0.0,17,0.55,23.53,5.882,0.03,0.55,35.29,0.13,25.0,0.42,38.46,0.0,0.93,58.62,2.95,53.26,0.26,0.55,0.22,65.39,0.1,0.96,81.91,88.68,26.98,77.65,9.08,96.11,35.74,95.51,75.53,91.5,5.84,57.14,17.96,35.06,0.08,0.83,0.1,0.03,0.64,45.0,0.26,10.4,73.77,2.02,46.03,1.03,40.63,0.77,0.16,11.68,74.45,0,,0,,0,0.0,0.0,0.0,,,1.12,,,0.0,0.0,0.0,0.0,0,0
S. Gartenmann,69,Midtjylland,SønderjyskE,"RCB, CB",25,700000,2025-06-30,31,2996,2,1.2,1,0.64,12.95,58.93,Denmark,Denmark,right,187,75,no,11.93,5.38,67.04,3.36,50.0,0.75,0.87,0.99,7.57,8.77,0.39,4,0.12,0,0.0,0.75,0.06,2,0.06,0.04,1,0.03,13,0.39,23.08,15.385,0.03,0.6,45.0,0.06,100.0,0.54,38.89,0.06,0.51,70.59,1.71,54.39,0.51,1.14,0.18,28.78,0.27,0.96,46.47,82.35,22.2,70.5,2.19,95.89,18.59,94.83,36.86,91.04,9.04,49.5,23.97,42.31,0.02,0.3,0.0,0.0,0.09,33.33,0.09,7.45,58.87,1.56,44.23,1.17,43.59,0.51,0.3,10.48,67.91,0,,0,,0,0.0,0.0,0.0,,,1.47,,,0.06,0.0,0.0,0.0,0,0
D. Cools,69,Midtjylland,Midtjylland,"RCB, RWB, RB",26,850000,2023-06-30,12,459,0,0.14,0,0.02,14.31,50.68,Malaysia,"Malaysia, Belgium",right,184,77,no,8.63,5.88,66.67,4.51,52.17,0.39,0.55,0.39,4.31,6.06,0.39,0,0.0,0,0.0,0.2,0.0,0,0.0,0.03,0,0.0,2,0.39,50.0,0.0,0.0,0.39,0.0,0.2,0.0,0.2,0.0,0.0,0.39,0.0,1.37,28.57,0.59,1.18,0.39,29.41,1.18,0.78,41.37,82.94,16.47,73.81,5.29,88.89,15.1,90.91,35.49,88.4,5.69,51.72,19.53,37.59,0.0,0.2,0.2,0.0,0.39,0.0,0.0,6.47,66.67,1.37,14.29,0.59,0.0,0.2,0.2,7.45,73.68,0,,0,,0,0.0,0.0,0.0,,,1.76,,,0.0,0.0,0.0,0.0,0,0
J. Tverskov,69,OB,OB,"LCB, RCB",29,400000,2023-06-30,26,2397,0,0.58,1,0.55,13.25,65.72,Denmark,Denmark,right,185,85,no,11.23,5.07,79.26,3.3,60.23,0.23,0.29,0.53,6.98,9.04,0.3,4,0.15,0,0.0,0.56,0.0,0,0.0,0.02,0,0.0,5,0.19,40.0,0.0,0.04,0.23,50.0,0.04,100.0,0.15,50.0,0.08,0.56,53.33,1.61,48.84,0.53,0.6,0.08,39.84,0.26,0.75,60.94,90.39,22.87,79.64,3.68,96.94,29.44,97.7,52.68,95.01,8.04,61.21,21.77,36.35,0.02,0.3,0.04,0.11,0.23,33.33,0.08,7.28,72.68,0.94,40.0,1.01,14.81,0.41,0.11,10.33,77.82,0,,0,,0,0.0,0.0,0.0,,,1.58,,,0.04,0.0,0.0,0.0,0,0
N. Poulsen,69,AGF,AGF,"DMF, LCMF",29,800000,2024-06-30,28,2405,1,1.43,0,0.29,17.78,58.74,Denmark,Denmark,right,180,79,no,13.1,10.59,63.25,1.68,48.89,0.41,0.52,0.41,5.99,7.56,1.72,12,0.45,0,0.0,0.52,0.04,1,0.04,0.05,0,0.0,7,0.26,14.29,14.286,0.0,0.52,50.0,0.15,25.0,0.34,66.67,0.0,0.37,50.0,1.95,63.46,0.3,0.15,0.15,20.73,0.15,1.16,39.41,80.44,14.37,64.32,4.3,95.65,13.88,89.76,33.72,85.46,5.2,50.36,19.24,32.1,0.01,0.34,0.0,0.0,0.22,16.67,0.0,7.11,62.11,1.27,47.06,0.49,23.08,0.34,0.26,6.7,72.07,0,,0,,0,0.0,0.0,0.0,,,0.56,,,0.07,0.0,0.0,0.0,0,0
S. Hedlund,69,Brøndby,Brøndby,"CF, AMF",29,1200000,2023-06-30,29,2280,4,5.93,7,5.59,16.82,38.97,Sweden,Sweden,right,173,69,no,4.42,4.86,52.03,0.95,16.67,0.2,0.26,0.04,1.7,2.19,1.03,5,0.2,0,0.0,4.26,0.16,3,0.12,0.23,0,0.0,44,1.74,45.45,9.091,0.28,3.16,27.5,1.82,23.91,1.3,30.3,0.39,4.07,48.54,8.01,37.44,3.39,2.29,1.03,24.08,2.72,0.83,28.54,70.82,6.71,59.41,6.36,85.71,8.88,72.89,24.0,77.47,1.5,50.0,17.58,30.14,0.22,1.97,0.0,0.0,1.62,39.02,1.07,2.49,60.32,3.75,64.21,1.3,42.42,1.86,1.07,4.62,78.63,0,,0,,0,0.0,0.0,0.0,,,0.08,,,0.59,0.12,33.33,2.09,1,100
P. Ankersen,69,København,København,RB,31,1000000,2024-06-30,28,2141,1,1.34,4,2.68,15.93,54.62,Denmark,Denmark,right,180,73,no,9.84,5.63,68.66,2.27,53.7,0.59,0.74,0.29,5.38,6.81,0.34,3,0.13,0,0.0,3.57,0.04,1,0.04,0.06,0,0.0,17,0.71,23.53,5.882,0.17,4.54,34.26,0.0,0.0,4.5,34.58,0.63,2.69,62.5,5.3,50.0,1.3,2.27,1.47,30.64,1.89,1.68,43.68,76.32,16.23,67.88,7.19,97.66,13.41,78.37,33.38,86.52,6.01,48.95,21.24,33.02,0.11,0.97,0.08,0.13,0.34,50.0,0.63,5.8,63.77,4.08,41.24,1.13,33.33,0.5,1.51,8.83,78.1,0,,0,,0,0.0,0.0,0.0,,,0.92,,,0.38,0.08,0.0,0.17,0,0
B. Kadrii,69,OB,OB,"CF, AMF",31,400000,2024-06-30,28,1544,1,3.69,2,0.7,11.48,28.93,Denmark,"Denmark, North Macedonia",left,177,74,no,1.81,2.1,47.22,1.46,8.0,0.0,0.0,0.06,0.82,1.04,0.35,1,0.06,0,0.0,2.33,0.06,1,0.06,0.22,0,0.0,45,2.62,24.44,2.222,0.12,0.93,25.0,0.58,20.0,0.35,33.33,0.12,1.98,41.18,4.66,30.0,3.03,0.64,0.41,11.19,0.87,0.23,14.86,74.9,3.44,74.58,3.26,92.86,3.96,66.18,13.41,79.57,0.58,50.0,14.17,8.78,0.04,0.58,0.12,0.0,1.05,61.11,0.29,1.81,61.29,1.63,67.86,1.11,57.89,1.11,0.17,2.04,74.29,0,,0,,0,0.0,0.0,0.0,,,0.06,,,0.35,0.17,0.0,0.82,0,0
P. Mortensen,69,AGF,AGF,CF,33,500000,2023-06-30,28,2236,6,8.64,2,0.96,24.15,31.33,Denmark,Denmark,right,190,78,no,1.49,1.41,40.0,10.95,33.46,0.08,0.11,0.0,0.85,1.11,1.21,5,0.2,0,0.0,0.85,0.24,4,0.16,0.35,1,0.04,45,1.81,35.56,13.333,0.08,0.04,100.0,0.04,100.0,0.0,0.0,0.0,0.36,22.22,4.55,21.24,2.78,0.2,0.0,7.25,1.97,1.01,11.31,74.38,2.74,55.88,2.86,90.14,2.5,74.19,10.83,73.98,0.44,81.82,12.81,13.03,0.04,0.44,0.0,0.0,0.24,33.33,0.12,1.77,47.73,0.36,44.44,0.24,16.67,0.28,0.04,0.97,70.83,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,2,100
J. Christensen,68,Nordsjælland,Nordsjælland,"DMF, RCMF",21,1300000,2023-06-30,28,1607,0,0.16,2,0.71,16.07,54.01,Denmark,Denmark,right,180,70,no,9.41,7.62,64.71,3.42,44.26,0.28,0.35,0.34,4.2,5.22,1.12,1,0.06,0,0.0,0.95,0.0,0,0.0,0.01,0,0.0,4,0.22,0.0,0.0,0.11,0.9,43.75,0.22,0.0,0.67,58.33,0.28,0.56,70.0,2.24,40.0,0.11,0.11,0.06,35.28,0.34,0.45,49.79,84.59,17.19,67.1,6.05,96.3,20.27,94.75,43.68,89.49,5.21,50.54,18.23,33.7,0.04,0.34,0.0,0.06,0.39,42.86,0.45,9.07,69.14,2.74,36.73,0.95,17.65,0.5,0.39,7.9,71.63,0,,0,,0,0.0,0.0,0.0,,,1.12,,,0.06,0.0,0.0,0.0,0,0
E. Chilufya,68,Midtjylland,Midtjylland,"RWF, LWF",22,2500000,2026-12-31,13,720,3,1.67,2,1.34,23.12,35.68,Zambia,Zambia,right,171,65,no,5.25,4.38,65.71,3.13,12.0,0.13,0.15,0.13,2.25,2.73,0.75,0,0.0,0,0.0,4.63,0.38,3,0.38,0.21,0,0.0,12,1.5,66.67,25.0,0.25,2.5,40.0,0.75,66.67,1.75,28.57,0.38,6.0,41.67,11.13,32.58,4.5,3.0,2.5,14.88,1.13,0.5,22.0,75.57,4.25,70.59,5.75,86.96,7.25,74.14,18.75,80.67,0.88,71.43,16.48,12.24,0.17,1.13,0.13,0.0,0.63,20.0,0.38,1.13,88.89,2.13,58.82,0.5,0.0,0.63,0.88,2.38,68.42,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0
L. Kramer,68,AaB,Viborg,"RCB, LCB",23,700000,2025-06-30,23,1983,4,2.01,0,0.53,15.7,55.78,Netherlands,Netherlands,right,192,80,no,10.17,5.76,65.35,6.17,44.85,0.41,0.53,1.09,5.99,7.7,0.95,4,0.18,2,0.09,0.36,0.18,4,0.18,0.09,3,0.14,10,0.45,70.0,40.0,0.0,0.09,50.0,0.0,0.0,0.09,50.0,0.0,0.05,0.0,0.36,37.5,1.09,0.59,0.0,31.77,0.18,0.18,47.93,88.35,20.7,79.82,2.45,90.74,20.83,96.51,41.98,92.97,5.85,55.81,20.54,34.52,0.02,0.09,0.0,0.0,0.0,0.0,0.09,6.13,67.41,0.73,37.5,0.77,29.41,0.36,0.05,8.08,73.6,0,,0,,0,0.0,0.0,0.0,,,1.41,,,0.05,0.0,0.0,0.0,0,0
K. Tshiembe,68,Brøndby,Brøndby,LCB,25,1500000,2025-06-30,19,1610,0,0.79,1,0.71,17.05,59.67,Denmark,"Denmark, Congo DR",both,186,83,no,8.33,5.65,65.35,3.86,57.97,0.06,0.07,0.45,4.58,5.84,0.84,3,0.17,0,0.0,1.01,0.0,0,0.0,0.04,0,0.0,8,0.45,50.0,0.0,0.06,0.28,20.0,0.11,0.0,0.17,33.33,0.06,1.34,54.17,3.63,46.15,1.01,1.62,0.11,37.01,0.39,1.06,55.4,88.9,19.73,79.04,3.35,93.33,28.12,95.43,50.31,93.0,4.81,50.0,21.44,37.04,0.04,0.34,0.06,0.0,0.06,0.0,0.11,6.65,73.95,0.28,20.0,0.34,16.67,0.34,0.06,8.27,72.3,0,,0,,0,0.0,0.0,0.0,,,1.84,,,0.0,0.0,0.0,0.0,0,0
D. Granli,68,AaB,AaB,"RCB, LCB",28,700000,2024-06-30,28,2446,1,1.21,0,0.65,11.15,58.09,Norway,Norway,right,188,84,no,9.05,5.56,64.24,1.91,57.69,0.37,0.47,0.52,5.11,6.5,0.74,5,0.18,0,0.0,0.63,0.04,1,0.04,0.04,0,0.0,11,0.4,18.18,9.091,0.0,0.52,50.0,0.0,0.0,0.52,50.0,0.0,0.33,77.78,0.92,48.0,0.48,0.44,0.04,35.36,0.59,0.22,50.48,85.71,21.78,75.84,3.64,93.94,18.77,94.51,44.6,90.26,5.48,51.01,19.45,38.67,0.02,0.37,0.0,0.04,0.15,25.0,0.15,7.17,65.64,0.85,52.17,0.66,44.44,0.26,0.22,9.64,70.23,0,,0,,0,0.0,0.0,0.0,,,1.84,,,0.07,0.04,0.0,0.0,0,0
M. Kallesøe,68,Randers,Randers,RB,25,800000,,17,1335,1,0.3,3,1.67,20.63,49.35,Denmark,Denmark,right,193,80,no,11.06,8.7,64.34,3.57,30.19,0.94,1.18,0.13,4.52,5.63,0.94,4,0.27,0,0.0,3.24,0.07,1,0.07,0.02,0,0.0,7,0.47,28.57,14.286,0.2,4.45,36.36,0.0,0.0,4.45,36.36,0.4,2.36,62.86,4.31,46.88,0.81,2.16,1.21,23.33,1.08,0.54,35.87,72.37,13.21,62.24,7.35,93.58,9.84,73.97,25.82,84.33,5.73,45.88,21.15,36.48,0.11,0.88,0.0,0.0,0.07,0.0,0.94,5.53,58.54,3.44,49.02,0.34,20.0,0.27,1.62,9.84,73.29,0,,0,,0,0.0,0.0,0.0,,,1.48,,,0.0,0.0,0.0,0.0,0,0
S. Svendsen,68,OB,OB,"LAMF, RAMF",24,600000,2023-06-30,13,723,4,2.64,1,0.54,16.8,39.26,Norway,Norway,right,172,67,no,4.73,3.86,70.97,2.24,16.67,0.12,0.18,0.0,1.87,2.74,0.75,0,0.0,0,0.0,3.86,0.5,4,0.5,0.33,0,0.0,21,2.61,42.86,19.048,0.12,1.37,27.27,1.12,33.33,0.25,0.0,0.12,3.61,62.07,8.09,36.92,2.86,2.37,0.5,13.69,0.87,0.12,22.41,71.11,7.22,56.9,3.11,92.0,6.85,87.27,20.04,77.02,1.12,11.11,15.66,17.85,0.07,1.62,0.0,0.0,0.5,25.0,0.25,1.37,63.64,2.74,45.45,0.37,33.33,1.24,0.25,2.61,66.67,0,,0,,0,0.0,0.0,0.0,,,0.12,,,0.12,0.0,0.0,0.12,0,0
P. Sisto,68,Midtjylland,Midtjylland,"CF, LWF",27,3000000,2024-06-30,24,1538,2,3.3,2,1.73,20.66,47.03,South Sudan,"South Sudan, Denmark",right,171,64,no,2.93,3.34,54.39,0.47,12.5,0.0,0.0,0.0,1.11,1.55,0.29,3,0.18,0,0.0,5.33,0.12,2,0.12,0.19,1,0.06,35,2.05,34.29,5.714,0.12,1.35,34.78,0.94,43.75,0.41,14.29,0.18,5.97,61.76,14.04,46.25,2.57,2.69,1.7,29.02,0.76,2.4,38.8,86.58,8.37,76.92,9.71,98.19,13.22,85.4,34.29,89.93,3.22,70.91,17.86,34.49,0.1,1.35,0.06,0.0,0.99,47.06,0.35,3.75,84.38,3.8,53.85,1.23,23.81,1.87,0.41,4.45,84.21,0,,0,,0,0.0,0.0,0.0,,,0.23,,,0.76,0.29,20.0,1.29,0,0
J. Radošević,68,Brøndby,Brøndby,"DMF, LCMF, RCMF",28,1500000,2025-06-30,26,2203,1,0.72,0,1.66,21.24,57.5,Croatia,Croatia,right,180,74,no,13.77,10.7,73.28,2.25,40.0,0.41,0.52,0.41,5.52,6.99,0.94,3,0.12,1,0.04,1.51,0.04,1,0.04,0.03,0,0.0,20,0.82,25.0,5.0,0.0,0.86,42.86,0.29,28.57,0.57,50.0,0.04,1.27,67.74,5.35,39.69,0.33,0.53,0.08,26.96,0.25,0.41,46.33,82.45,12.95,68.14,7.6,93.01,19.24,87.9,39.18,86.86,6.29,60.39,20.17,41.02,0.07,0.65,0.0,0.0,0.29,28.57,0.0,8.37,74.15,1.8,54.55,0.74,27.78,0.53,0.41,8.13,71.86,0,,0,,0,0.0,0.0,0.0,,,0.57,,,0.65,0.16,75.0,1.47,0,0
A. Kamara,68,Randers,Randers,CF,28,700000,2024-06-30,14,799,6,5.31,0,0.32,27.26,30.58,Sierra Leone,Sierra Leone,right,182,75,no,2.82,3.04,37.04,11.6,40.78,0.0,0.0,0.0,1.69,2.25,3.15,3,0.34,0,0.0,1.69,0.68,6,0.68,0.6,4,0.45,27,3.04,40.74,22.222,0.0,0.11,100.0,0.11,100.0,0.0,0.0,0.0,1.01,33.33,6.87,18.03,4.51,0.23,0.0,12.39,1.58,1.13,16.22,79.17,2.48,63.64,5.52,89.8,3.04,81.48,16.11,79.02,0.0,0.0,11.87,0.0,0.04,0.45,0.0,0.0,0.0,0.0,0.23,0.45,25.0,0.45,75.0,0.0,0.0,0.56,0.11,1.24,18.18,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.11,0,0
K. Kusk,68,AaB,AaB,"CF, LWF",30,700000,2024-06-30,27,1488,4,2.65,7,4.28,19.23,34.91,Denmark,Denmark,left,179,67,no,4.66,4.48,58.11,1.57,34.62,0.06,0.08,0.0,2.0,2.63,0.42,0,0.0,0,0.0,3.33,0.24,4,0.24,0.16,0,0.0,22,1.33,36.36,18.182,0.42,4.29,25.35,3.33,29.09,0.91,13.33,0.48,4.66,33.77,10.34,26.9,3.15,2.06,1.63,26.31,1.39,0.48,34.23,70.14,9.56,62.03,6.35,88.57,10.71,72.88,27.34,77.65,2.78,63.04,18.24,24.02,0.26,1.45,0.06,0.06,0.42,42.86,1.21,3.99,69.7,3.63,38.33,0.42,28.57,1.15,0.97,4.29,80.28,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.97,0.0,0.0,3.08,0,0
K. Babacar,68,København,København,CF,29,3000000,2025-06-30,14,621,3,4.07,2,1.19,26.96,41.94,Senegal,Senegal,right,185,85,no,3.62,2.61,61.11,10.29,46.48,0.58,0.66,0.43,1.45,1.64,0.58,2,0.29,0,0.0,2.75,0.43,3,0.43,0.59,1,0.14,26,3.77,42.31,11.538,0.29,0.29,0.0,0.0,0.0,0.29,0.0,0.0,1.01,71.43,7.97,30.91,3.77,0.43,0.0,10.72,1.59,1.45,16.23,78.57,3.48,87.5,3.62,84.0,4.78,78.79,15.51,79.44,0.43,100.0,13.98,4.81,0.17,0.58,0.0,0.0,0.43,100.0,0.29,1.74,75.0,1.3,77.78,0.43,100.0,0.72,0.0,1.74,58.33,0,,0,,0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0,0
K. Hansen,68,Nordsjælland,Nordsjælland,"RCB, CB",33,400000,2024-06-30,26,2135,2,0.88,0,0.24,11.59,64.0,Denmark,Denmark,right,184,74,no,8.14,3.96,70.21,4.81,62.28,0.08,0.11,0.84,5.27,7.05,0.25,0,0.0,0,0.0,0.51,0.08,2,0.08,0.04,2,0.08,9,0.38,44.44,22.222,0.0,0.21,60.0,0.08,100.0,0.13,33.33,0.0,0.21,100.0,0.55,61.54,0.51,0.38,0.08,44.26,0.17,0.38,57.92,88.36,21.58,75.2,2.49,96.61,30.01,96.63,48.81,94.65,8.89,54.5,23.12,41.95,0.01,0.13,0.0,0.0,0.0,0.0,0.04,8.47,60.7,1.35,31.25,0.76,27.78,0.21,0.13,9.91,77.45,0,,0,,0,0.0,0.0,0.0,,,2.19,,,0.0,0.0,0.0,0.0,0,0
B. Kopplin,68,Randers,Randers,"RB, LB",33,300000,2024-06-30,29,2603,0,1.33,1,2.74,15.77,51.1,Germany,Germany,right,184,80,no,10.34,7.19,64.42,2.21,39.06,0.35,0.41,0.14,5.36,6.4,0.76,5,0.17,0,0.0,2.59,0.0,0,0.0,0.05,0,0.0,22,0.76,50.0,0.0,0.03,3.08,38.2,0.83,41.67,2.25,36.92,0.31,1.76,52.94,4.05,38.46,0.83,1.28,0.76,29.42,1.63,0.55,43.98,77.44,17.63,67.25,8.68,96.81,11.72,79.65,37.31,84.24,3.7,41.12,18.18,34.23,0.09,0.83,0.0,0.03,0.28,37.5,0.41,5.53,56.88,3.35,36.08,0.52,26.67,0.31,1.14,9.09,67.3,0,,0,,0,0.0,0.0,0.0,,,0.93,,,0.03,0.0,0.0,0.0,0,0
